
Host: QUADRAXIS

Timers On : Tue Apr 13 15:41:17 2021
Timers Off: Tue Apr 13 15:46:54 2021

Wall Time:      336.87 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      0.100u      0.000s      0.004w     11 calls
| | PK computes JK                  :      0.100u      0.000s      0.003w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.667u      0.033s      0.036w     11 calls
HF: DIIS                            :      2.117u      0.167s      0.117w     11 calls
| DIISManager::add_entry            :      0.117u      0.000s      0.007w     11 calls
| DIISManager::extrapolate          :      0.050u      0.000s      0.003w     11 calls
| | bMatrix setup                   :      0.033u      0.000s      0.001w     11 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     11 calls
| | New vector                      :      0.000u      0.000s      0.001w     11 calls
HF: Form C                          :      0.067u      0.000s      0.004w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
Libint2ERI::Libint2ERI              :      2.183u      0.133s      0.135w     12 calls
CIWave: CIvect write                :      0.067u      0.000s      0.005w     54 calls
CIWave: CIvect read                 :      0.067u      0.000s      0.009w    269 calls
CIWave: s2                          :      8.050u      0.183s      0.934w     77 calls
CIWave: s3                          :      5.400u      0.200s      0.598w    126 calls
| CIWave: s3_mt                     :      2.517u      0.067s      0.302w   2800 calls
CIWave: s1                          :      0.017u      0.000s      0.001w     63 calls
CIWave: opdm                        :      0.167u      0.000s      0.017w      1 calls
| CIWave: CIvect read               :      0.000u      0.000s      0.000w      2 calls
JK: D                               :      0.017u      0.000s      0.004w    200 calls
JK: USO2AO                          :      0.017u      0.000s      0.002w    200 calls
JK: JK                              :      0.517u      0.000s      0.041w    200 calls
| PK computes JK                    :      0.500u      0.000s      0.040w    200 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w    200 calls
V: Grid                             :      0.883u      0.067s      0.052w      1 calls

**************************************************************************************

Host: QUADRAXIS

Timers On : Tue Apr 13 16:39:34 2021
Timers Off: Tue Apr 13 16:39:53 2021

Wall Time:       19.37 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      1.750u      0.233s      0.293w      2 calls
Libint2ERI::Libint2ERI              :      2.067u      0.317s      0.333w     38 calls
HF: Form core H                     :      1.000u      0.017s      0.055w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.002w      1 calls
HF: Guess                           :      0.050u      0.000s      0.003w      1 calls
HF: Form G                          :      0.117u      0.000s      0.006w     11 calls
JK: D                               :      0.017u      0.000s      0.006w    211 calls
JK: USO2AO                          :      0.000u      0.000s      0.002w    211 calls
JK: JK                              :      0.633u      0.017s      0.059w    211 calls
PK computes JK                      :      0.600u      0.017s      0.058w    211 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w    211 calls
HF: Form F                          :      0.400u      0.067s      0.022w     11 calls
HF: DIIS                            :      1.500u      0.083s      0.083w     11 calls
DIISManager::add_entry              :      0.483u      0.000s      0.028w     11 calls
DIISManager::extrapolate            :      0.117u      0.000s      0.003w     11 calls
bMatrix setup                       :      0.017u      0.000s      0.001w     11 calls
bMatrix pseudoinverse               :      0.067u      0.000s      0.001w     11 calls
New vector                          :      0.033u      0.000s      0.001w     11 calls
HF: Form C                          :      0.000u      0.000s      0.003w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
CIWave: CIvect write                :      0.000u      0.000s      0.005w     54 calls
CIWave: CIvect read                 :      0.083u      0.000s      0.008w    271 calls
CIWave: s2                          :      7.083u      0.233s      0.893w     77 calls
CIWave: s3                          :      5.500u      0.167s      0.594w    126 calls
CIWave: s3_mt                       :      2.683u      0.067s      0.314w   2800 calls
CIWave: s1                          :      0.000u      0.000s      0.001w     63 calls
CIWave: opdm                        :      0.200u      0.017s      0.021w      1 calls
V: Grid                             :      0.450u      0.033s      0.026w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      1.750u      0.233s      0.293w      2 calls
| Libint2ERI::Libint2ERI            :      0.633u      0.167s      0.214w     26 calls
HF: Form core H                     :      1.000u      0.017s      0.055w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.002w      1 calls
HF: Guess                           :      0.050u      0.000s      0.003w      1 calls
HF: Form G                          :      0.117u      0.000s      0.006w     11 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      0.117u      0.000s      0.004w     11 calls
| | PK computes JK                  :      0.083u      0.000s      0.004w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.400u      0.067s      0.022w     11 calls
HF: DIIS                            :      1.500u      0.083s      0.083w     11 calls
| DIISManager::add_entry            :      0.483u      0.000s      0.028w     11 calls
| DIISManager::extrapolate          :      0.117u      0.000s      0.003w     11 calls
| | bMatrix setup                   :      0.017u      0.000s      0.001w     11 calls
| | bMatrix pseudoinverse           :      0.067u      0.000s      0.001w     11 calls
| | New vector                      :      0.033u      0.000s      0.001w     11 calls
HF: Form C                          :      0.000u      0.000s      0.003w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
Libint2ERI::Libint2ERI              :      1.433u      0.150s      0.119w     12 calls
CIWave: CIvect write                :      0.000u      0.000s      0.005w     54 calls
CIWave: CIvect read                 :      0.083u      0.000s      0.008w    269 calls
CIWave: s2                          :      7.083u      0.233s      0.893w     77 calls
CIWave: s3                          :      5.500u      0.167s      0.594w    126 calls
| CIWave: s3_mt                     :      2.683u      0.067s      0.314w   2800 calls
CIWave: s1                          :      0.000u      0.000s      0.001w     63 calls
CIWave: opdm                        :      0.200u      0.017s      0.021w      1 calls
| CIWave: CIvect read               :      0.000u      0.000s      0.000w      2 calls
JK: D                               :      0.017u      0.000s      0.006w    200 calls
JK: USO2AO                          :      0.000u      0.000s      0.002w    200 calls
JK: JK                              :      0.517u      0.017s      0.055w    200 calls
| PK computes JK                    :      0.517u      0.017s      0.054w    200 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w    200 calls
V: Grid                             :      0.450u      0.033s      0.026w      1 calls

**************************************************************************************

Host: QUADRAXIS

Timers On : Tue Apr 13 16:40:31 2021
Timers Off: Tue Apr 13 16:40:47 2021

Wall Time:       15.75 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      2.083u      0.200s      0.275w      2 calls
Libint2ERI::Libint2ERI              :      3.467u      0.383s      0.340w     38 calls
HF: Form core H                     :      1.967u      0.117s      0.113w      1 calls
HF: Form S/X                        :      0.233u      0.017s      0.012w      1 calls
HF: Guess                           :      0.000u      0.000s      0.000w      1 calls
HF: Form G                          :      0.083u      0.000s      0.005w     11 calls
JK: D                               :      0.050u      0.000s      0.005w    211 calls
JK: USO2AO                          :      0.050u      0.000s      0.002w    211 calls
JK: JK                              :      0.600u      0.000s      0.049w    211 calls
PK computes JK                      :      0.600u      0.000s      0.048w    211 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w    211 calls
HF: Form F                          :      0.683u      0.017s      0.036w     11 calls
HF: DIIS                            :      2.333u      0.133s      0.129w     11 calls
DIISManager::add_entry              :      0.183u      0.017s      0.010w     11 calls
DIISManager::extrapolate            :      0.100u      0.000s      0.005w     11 calls
bMatrix setup                       :      0.017u      0.000s      0.002w     11 calls
bMatrix pseudoinverse               :      0.083u      0.000s      0.002w     11 calls
New vector                          :      0.000u      0.000s      0.001w     11 calls
HF: Form C                          :      0.067u      0.000s      0.004w     11 calls
HF: Form D                          :      0.033u      0.000s      0.000w     11 calls
CIWave: CIvect write                :      0.050u      0.000s      0.006w     54 calls
CIWave: CIvect read                 :      0.033u      0.000s      0.009w    271 calls
CIWave: s2                          :      7.550u      0.200s      0.982w     77 calls
CIWave: s3                          :      6.117u      0.183s      0.669w    126 calls
CIWave: s3_mt                       :      3.050u      0.100s      0.355w   2800 calls
CIWave: s1                          :      0.000u      0.000s      0.001w     63 calls
CIWave: opdm                        :      0.133u      0.033s      0.017w      1 calls
V: Grid                             :      0.283u      0.033s      0.016w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      2.083u      0.200s      0.275w      2 calls
| Libint2ERI::Libint2ERI            :      1.083u      0.100s      0.200w     26 calls
HF: Form core H                     :      1.967u      0.117s      0.113w      1 calls
HF: Form S/X                        :      0.233u      0.017s      0.012w      1 calls
HF: Guess                           :      0.000u      0.000s      0.000w      1 calls
HF: Form G                          :      0.083u      0.000s      0.005w     11 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      0.083u      0.000s      0.003w     11 calls
| | PK computes JK                  :      0.083u      0.000s      0.003w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.683u      0.017s      0.036w     11 calls
HF: DIIS                            :      2.333u      0.133s      0.129w     11 calls
| DIISManager::add_entry            :      0.183u      0.017s      0.010w     11 calls
| DIISManager::extrapolate          :      0.100u      0.000s      0.005w     11 calls
| | bMatrix setup                   :      0.017u      0.000s      0.002w     11 calls
| | bMatrix pseudoinverse           :      0.083u      0.000s      0.002w     11 calls
| | New vector                      :      0.000u      0.000s      0.001w     11 calls
HF: Form C                          :      0.067u      0.000s      0.004w     11 calls
HF: Form D                          :      0.033u      0.000s      0.000w     11 calls
Libint2ERI::Libint2ERI              :      2.383u      0.283s      0.140w     12 calls
CIWave: CIvect write                :      0.050u      0.000s      0.006w     54 calls
CIWave: CIvect read                 :      0.033u      0.000s      0.009w    269 calls
CIWave: s2                          :      7.550u      0.200s      0.982w     77 calls
CIWave: s3                          :      6.117u      0.183s      0.669w    126 calls
| CIWave: s3_mt                     :      3.050u      0.100s      0.355w   2800 calls
CIWave: s1                          :      0.000u      0.000s      0.001w     63 calls
CIWave: opdm                        :      0.133u      0.033s      0.017w      1 calls
| CIWave: CIvect read               :      0.000u      0.000s      0.000w      2 calls
JK: D                               :      0.050u      0.000s      0.005w    200 calls
JK: USO2AO                          :      0.050u      0.000s      0.002w    200 calls
JK: JK                              :      0.517u      0.000s      0.046w    200 calls
| PK computes JK                    :      0.517u      0.000s      0.045w    200 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w    200 calls
V: Grid                             :      0.283u      0.033s      0.016w      1 calls

**************************************************************************************

Host: QUADRAXIS

Timers On : Tue Apr 13 16:41:07 2021
Timers Off: Tue Apr 13 16:41:14 2021

Wall Time:        6.50 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      2.067u      0.183s      0.274w      2 calls
Libint2ERI::Libint2ERI              :      3.117u      0.283s      0.321w     38 calls
HF: Form core H                     :      1.133u      0.100s      0.065w      1 calls
HF: Form S/X                        :      0.100u      0.000s      0.005w      1 calls
HF: Guess                           :      0.050u      0.000s      0.003w      1 calls
HF: Form G                          :      0.117u      0.000s      0.008w     11 calls
JK: D                               :      0.017u      0.000s      0.001w     46 calls
JK: USO2AO                          :      0.017u      0.000s      0.001w     46 calls
JK: JK                              :      0.200u      0.000s      0.011w     46 calls
PK computes JK                      :      0.200u      0.000s      0.011w     46 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     46 calls
HF: Form F                          :      0.683u      0.017s      0.038w     11 calls
HF: DIIS                            :      2.033u      0.200s      0.116w     11 calls
DIISManager::add_entry              :      0.083u      0.000s      0.006w     11 calls
DIISManager::extrapolate            :      0.233u      0.033s      0.016w     11 calls
bMatrix setup                       :      0.033u      0.000s      0.003w     11 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.001w     11 calls
New vector                          :      0.200u      0.033s      0.012w     11 calls
HF: Form C                          :      0.050u      0.000s      0.003w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
CIWave: CIvect write                :      0.017u      0.000s      0.006w     54 calls
CIWave: CIvect read                 :      0.100u      0.017s      0.009w    271 calls
CIWave: s2                          :      7.233u      0.183s      1.081w     77 calls
CIWave: s3                          :      6.767u      0.233s      0.806w    126 calls
CIWave: s3_mt                       :      3.100u      0.100s      0.429w   2800 calls
CIWave: s1                          :      0.000u      0.000s      0.001w     63 calls
CIWave: opdm                        :      0.150u      0.017s      0.014w      1 calls
V: Grid                             :      0.883u      0.050s      0.051w      2 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      2.067u      0.183s      0.274w      2 calls
| Libint2ERI::Libint2ERI            :      0.883u      0.133s      0.196w     26 calls
HF: Form core H                     :      1.133u      0.100s      0.065w      1 calls
HF: Form S/X                        :      0.100u      0.000s      0.005w      1 calls
HF: Guess                           :      0.050u      0.000s      0.003w      1 calls
HF: Form G                          :      0.117u      0.000s      0.008w     11 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      0.050u      0.000s      0.003w     11 calls
| | PK computes JK                  :      0.050u      0.000s      0.003w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.683u      0.017s      0.038w     11 calls
HF: DIIS                            :      2.033u      0.200s      0.116w     11 calls
| DIISManager::add_entry            :      0.083u      0.000s      0.006w     11 calls
| DIISManager::extrapolate          :      0.233u      0.033s      0.016w     11 calls
| | bMatrix setup                   :      0.033u      0.000s      0.003w     11 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.001w     11 calls
| | New vector                      :      0.200u      0.033s      0.012w     11 calls
HF: Form C                          :      0.050u      0.000s      0.003w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
Libint2ERI::Libint2ERI              :      2.233u      0.150s      0.124w     12 calls
CIWave: CIvect write                :      0.017u      0.000s      0.006w     54 calls
CIWave: CIvect read                 :      0.100u      0.017s      0.009w    269 calls
CIWave: s2                          :      7.233u      0.183s      1.081w     77 calls
CIWave: s3                          :      6.767u      0.233s      0.806w    126 calls
| CIWave: s3_mt                     :      3.100u      0.100s      0.429w   2800 calls
CIWave: s1                          :      0.000u      0.000s      0.001w     63 calls
CIWave: opdm                        :      0.150u      0.017s      0.014w      1 calls
| CIWave: CIvect read               :      0.000u      0.000s      0.000w      2 calls
JK: D                               :      0.017u      0.000s      0.001w     35 calls
JK: USO2AO                          :      0.017u      0.000s      0.000w     35 calls
JK: JK                              :      0.150u      0.000s      0.008w     35 calls
| PK computes JK                    :      0.150u      0.000s      0.007w     35 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     35 calls
V: Grid                             :      0.883u      0.050s      0.051w      2 calls

**************************************************************************************

Host: QUADRAXIS

Timers On : Tue Apr 13 16:41:47 2021
Timers Off: Tue Apr 13 16:41:54 2021

Wall Time:        6.88 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      1.850u      0.183s      0.266w      2 calls
Libint2ERI::Libint2ERI              :      2.417u      0.283s      0.279w     38 calls
HF: Form core H                     :      1.483u      0.083s      0.084w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.005w      1 calls
HF: Guess                           :      0.100u      0.033s      0.008w      1 calls
HF: Form G                          :      0.083u      0.000s      0.004w     11 calls
JK: D                               :      0.033u      0.000s      0.001w     50 calls
JK: USO2AO                          :      0.017u      0.000s      0.001w     50 calls
JK: JK                              :      0.167u      0.033s      0.013w     50 calls
PK computes JK                      :      0.167u      0.033s      0.013w     50 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     50 calls
HF: Form F                          :      0.550u      0.033s      0.028w     11 calls
HF: DIIS                            :      1.217u      0.133s      0.070w     11 calls
DIISManager::add_entry              :      0.050u      0.000s      0.004w     11 calls
DIISManager::extrapolate            :      0.067u      0.017s      0.002w     11 calls
bMatrix setup                       :      0.017u      0.000s      0.001w     11 calls
bMatrix pseudoinverse               :      0.033u      0.017s      0.001w     11 calls
New vector                          :      0.017u      0.000s      0.000w     11 calls
HF: Form C                          :      0.100u      0.000s      0.002w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
CIWave: CIvect write                :      0.050u      0.017s      0.006w     54 calls
CIWave: CIvect read                 :      0.017u      0.000s      0.009w    271 calls
CIWave: s2                          :      6.283u      0.200s      1.079w     77 calls
CIWave: s3                          :      7.567u      0.333s      0.884w    126 calls
CIWave: s3_mt                       :      4.250u      0.267s      0.536w   2800 calls
CIWave: s1                          :      0.000u      0.000s      0.002w     63 calls
CIWave: opdm                        :      0.117u      0.050s      0.020w      1 calls
V: Grid                             :      0.767u      0.083s      0.046w      2 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      1.850u      0.183s      0.266w      2 calls
| Libint2ERI::Libint2ERI            :      0.717u      0.150s      0.186w     26 calls
HF: Form core H                     :      1.483u      0.083s      0.084w      1 calls
HF: Form S/X                        :      0.067u      0.017s      0.005w      1 calls
HF: Guess                           :      0.100u      0.033s      0.008w      1 calls
HF: Form G                          :      0.083u      0.000s      0.004w     11 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.017u      0.000s      0.000w     11 calls
| JK: JK                            :      0.050u      0.000s      0.002w     11 calls
| | PK computes JK                  :      0.050u      0.000s      0.002w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.550u      0.033s      0.028w     11 calls
HF: DIIS                            :      1.217u      0.133s      0.070w     11 calls
| DIISManager::add_entry            :      0.050u      0.000s      0.004w     11 calls
| DIISManager::extrapolate          :      0.067u      0.017s      0.002w     11 calls
| | bMatrix setup                   :      0.017u      0.000s      0.001w     11 calls
| | bMatrix pseudoinverse           :      0.033u      0.017s      0.001w     11 calls
| | New vector                      :      0.017u      0.000s      0.000w     11 calls
HF: Form C                          :      0.100u      0.000s      0.002w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
Libint2ERI::Libint2ERI              :      1.700u      0.133s      0.093w     12 calls
CIWave: CIvect write                :      0.050u      0.017s      0.006w     54 calls
CIWave: CIvect read                 :      0.017u      0.000s      0.009w    269 calls
CIWave: s2                          :      6.283u      0.200s      1.079w     77 calls
CIWave: s3                          :      7.567u      0.333s      0.884w    126 calls
| CIWave: s3_mt                     :      4.250u      0.267s      0.536w   2800 calls
CIWave: s1                          :      0.000u      0.000s      0.002w     63 calls
CIWave: opdm                        :      0.117u      0.050s      0.020w      1 calls
| CIWave: CIvect read               :      0.000u      0.000s      0.000w      2 calls
JK: D                               :      0.033u      0.000s      0.001w     39 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     39 calls
JK: JK                              :      0.117u      0.033s      0.011w     39 calls
| PK computes JK                    :      0.117u      0.033s      0.010w     39 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     39 calls
V: Grid                             :      0.767u      0.083s      0.046w      2 calls

**************************************************************************************

Host: QUADRAXIS

Timers On : Tue Apr 13 16:43:26 2021
Timers Off: Tue Apr 13 16:43:31 2021

Wall Time:        5.69 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      1.367u      0.183s      0.252w      2 calls
Libint2ERI::Libint2ERI              :      0.550u      0.117s      0.258w     38 calls
HF: Form core H                     :      1.183u      0.050s      0.065w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.003w      1 calls
HF: Guess                           :      0.033u      0.000s      0.002w      1 calls
HF: Form G                          :      0.117u      0.000s      0.006w     11 calls
JK: D                               :      0.000u      0.000s      0.000w     24 calls
JK: USO2AO                          :      0.017u      0.000s      0.000w     24 calls
JK: JK                              :      0.133u      0.000s      0.006w     24 calls
PK computes JK                      :      0.117u      0.000s      0.006w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     24 calls
HF: Form F                          :      0.583u      0.050s      0.031w     11 calls
HF: DIIS                            :      2.067u      0.067s      0.109w     11 calls
DIISManager::add_entry              :      0.100u      0.000s      0.006w     11 calls
DIISManager::extrapolate            :      0.067u      0.000s      0.003w     11 calls
bMatrix setup                       :      0.017u      0.000s      0.001w     11 calls
bMatrix pseudoinverse               :      0.050u      0.000s      0.001w     11 calls
New vector                          :      0.000u      0.000s      0.001w     11 calls
HF: Form C                          :      0.050u      0.000s      0.003w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
CIWave: CIvect write                :      0.067u      0.017s      0.006w     54 calls
CIWave: CIvect read                 :      0.083u      0.017s      0.009w    271 calls
CIWave: s2                          :      3.033u      0.067s      0.907w     77 calls
CIWave: s3                          :      3.783u      0.150s      0.615w    126 calls
CIWave: s3_mt                       :      1.017u      0.050s      0.299w   2800 calls
CIWave: s1                          :      0.000u      0.000s      0.001w     63 calls
CIWave: opdm                        :      0.150u      0.000s      0.016w      1 calls
V: Grid                             :      0.817u      0.050s      0.046w      2 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      1.367u      0.183s      0.252w      2 calls
| Libint2ERI::Libint2ERI            :      0.200u      0.083s      0.169w     26 calls
HF: Form core H                     :      1.183u      0.050s      0.065w      1 calls
HF: Form S/X                        :      0.050u      0.000s      0.003w      1 calls
HF: Guess                           :      0.033u      0.000s      0.002w      1 calls
HF: Form G                          :      0.117u      0.000s      0.006w     11 calls
| JK: D                             :      0.000u      0.000s      0.000w     11 calls
| JK: USO2AO                        :      0.017u      0.000s      0.000w     11 calls
| JK: JK                            :      0.083u      0.000s      0.003w     11 calls
| | PK computes JK                  :      0.067u      0.000s      0.003w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.583u      0.050s      0.031w     11 calls
HF: DIIS                            :      2.067u      0.067s      0.109w     11 calls
| DIISManager::add_entry            :      0.100u      0.000s      0.006w     11 calls
| DIISManager::extrapolate          :      0.067u      0.000s      0.003w     11 calls
| | bMatrix setup                   :      0.017u      0.000s      0.001w     11 calls
| | bMatrix pseudoinverse           :      0.050u      0.000s      0.001w     11 calls
| | New vector                      :      0.000u      0.000s      0.001w     11 calls
HF: Form C                          :      0.050u      0.000s      0.003w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
Libint2ERI::Libint2ERI              :      0.350u      0.033s      0.089w     12 calls
CIWave: CIvect write                :      0.067u      0.017s      0.006w     54 calls
CIWave: CIvect read                 :      0.083u      0.017s      0.009w    269 calls
CIWave: s2                          :      3.033u      0.067s      0.907w     77 calls
CIWave: s3                          :      3.783u      0.150s      0.615w    126 calls
| CIWave: s3_mt                     :      1.017u      0.050s      0.299w   2800 calls
CIWave: s1                          :      0.000u      0.000s      0.001w     63 calls
CIWave: opdm                        :      0.150u      0.000s      0.016w      1 calls
| CIWave: CIvect read               :      0.000u      0.000s      0.000w      2 calls
JK: D                               :      0.000u      0.000s      0.000w     13 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     13 calls
JK: JK                              :      0.050u      0.000s      0.003w     13 calls
| PK computes JK                    :      0.050u      0.000s      0.003w     13 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     13 calls
V: Grid                             :      0.817u      0.050s      0.046w      2 calls

**************************************************************************************

Host: QUADRAXIS

Timers On : Tue Apr 13 16:44:21 2021
Timers Off: Tue Apr 13 16:49:31 2021

Wall Time:      310.15 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     79.367u      3.633s      8.769w     10 calls
Libint2ERI::Libint2ERI              :     23.550u      1.833s      5.870w    190 calls
HF: Form core H                     :     13.350u      1.033s      0.852w      5 calls
HF: Form S/X                        :      4.333u      0.433s      0.248w      5 calls
HF: Guess                           :      2.117u      0.250s      0.118w      5 calls
HF: Form G                          :     11.867u      0.867s      0.655w     58 calls
JK: D                               :      0.133u      0.000s      0.006w    130 calls
JK: USO2AO                          :      0.000u      0.000s      0.002w    130 calls
JK: JK                              :     15.100u      1.000s      0.997w    130 calls
PK computes JK                      :     15.067u      1.000s      0.996w    130 calls
JK: AO2USO                          :      0.017u      0.000s      0.000w    130 calls
HF: Form F                          :      5.050u      0.467s      0.274w     58 calls
HF: DIIS                            :     15.600u      0.933s      0.854w     58 calls
DIISManager::add_entry              :      1.350u      0.067s      0.080w     58 calls
DIISManager::extrapolate            :      1.767u      0.083s      0.097w     58 calls
bMatrix setup                       :      1.433u      0.083s      0.081w     58 calls
bMatrix pseudoinverse               :      0.117u      0.000s      0.007w     58 calls
New vector                          :      0.167u      0.000s      0.009w     58 calls
HF: Form C                          :      7.600u      0.567s      0.420w     58 calls
HF: Form D                          :      0.033u      0.017s      0.002w     58 calls
CIWave: CIvect write                :      0.950u      0.183s      0.130w    270 calls
CIWave: CIvect read                 :      1.783u      0.417s      0.250w   1355 calls
CIWave: s2                          :    334.000u      0.833s    185.941w    385 calls
CIWave: s3                          :    155.833u      1.367s     76.159w    630 calls
CIWave: s3_mt                       :     94.300u      0.933s     46.184w  29960 calls
CIWave: s1                          :      0.250u      0.017s      0.027w    315 calls
CIWave: opdm                        :      5.900u      0.217s      0.865w      5 calls
V: Grid                             :      3.900u      0.333s      0.221w     10 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     79.367u      3.633s      8.769w     10 calls
| Libint2ERI::Libint2ERI            :     10.367u      0.867s      3.916w    130 calls
HF: Form core H                     :     13.350u      1.033s      0.852w      5 calls
HF: Form S/X                        :      4.333u      0.433s      0.248w      5 calls
HF: Guess                           :      2.117u      0.250s      0.118w      5 calls
HF: Form G                          :     11.867u      0.867s      0.655w     58 calls
| JK: D                             :      0.050u      0.000s      0.003w     58 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     58 calls
| JK: JK                            :     10.300u      0.750s      0.572w     58 calls
| | PK computes JK                  :     10.267u      0.750s      0.571w     58 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     58 calls
HF: Form F                          :      5.050u      0.467s      0.274w     58 calls
HF: DIIS                            :     15.600u      0.933s      0.854w     58 calls
| DIISManager::add_entry            :      1.350u      0.067s      0.080w     58 calls
| DIISManager::extrapolate          :      1.767u      0.083s      0.097w     58 calls
| | bMatrix setup                   :      1.433u      0.083s      0.081w     58 calls
| | bMatrix pseudoinverse           :      0.117u      0.000s      0.007w     58 calls
| | New vector                      :      0.167u      0.000s      0.009w     58 calls
HF: Form C                          :      7.600u      0.567s      0.420w     58 calls
HF: Form D                          :      0.033u      0.017s      0.002w     58 calls
Libint2ERI::Libint2ERI              :     13.183u      0.967s      1.955w     60 calls
CIWave: CIvect write                :      0.950u      0.183s      0.130w    270 calls
CIWave: CIvect read                 :      1.767u      0.417s      0.248w   1345 calls
CIWave: s2                          :    334.000u      0.833s    185.941w    385 calls
CIWave: s3                          :    155.833u      1.367s     76.159w    630 calls
| CIWave: s3_mt                     :     94.300u      0.933s     46.184w  29960 calls
CIWave: s1                          :      0.250u      0.017s      0.027w    315 calls
CIWave: opdm                        :      5.900u      0.217s      0.865w      5 calls
| CIWave: CIvect read               :      0.017u      0.000s      0.002w     10 calls
JK: D                               :      0.083u      0.000s      0.003w     72 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     72 calls
JK: JK                              :      4.800u      0.250s      0.425w     72 calls
| PK computes JK                    :      4.800u      0.250s      0.425w     72 calls
JK: AO2USO                          :      0.017u      0.000s      0.000w     72 calls
V: Grid                             :      3.900u      0.333s      0.221w     10 calls

**************************************************************************************
